
1, 13.74853515625, 25.678176473914125
2, 97.857177734375, 76.96382452847267
3, 24.171630859375, 158.5609334470492
4, 42.944091796875, 178.49609534780754
5, 24.599365234375, 161.31862892358996
6, 41.932861328125, 189.27093197612905
7, 40.529541015625, 195.8243677356288
8, 19.4853515625, 217.9448898511502
9, 31.71337890625, 267.8196361576006
10, 31.889404296875, 266.34130637656085
11, 10.83642578125, 222.94427634803765
12, 10.323974609375, 234.0105623473881
13, 10.824951171875, 223.18060059956247



1, 12.087646484375, 29.206455736139443
2, 100.73193359375, 74.76737899596218
3, 24.328125, 157.54096758381505
4, 56.736572265625, 135.1042616412026
5, 24.556396484375, 161.60090404652874
6, 36.29052734375, 218.69816519397764
7, 36.79833984375, 215.68015779244456
8, 18.509765625, 229.43201367521368
9, 33.995361328125, 249.841898076053
10, 34.862548828125, 243.62721273976345
11, 11.635986328125, 207.62478021829168
12, 9.772216796875, 247.22324056222047
13, 10.902587890625, 221.5913440218555



1, 12.077880859375, 29.23007074754907
2, 96.3095703125, 78.20056336626074
3, 29.574462890625, 129.5941152397038
4, 52.99560546875, 144.64128933332105
5, 20.5224609375, 193.36549764111348
6, 37.30126953125, 212.77216147699397
7, 42.271484375, 187.75474439440003
8, 18.151611328125, 233.9589980873986
9, 33.41845703125, 254.15492977601147
10, 34.440185546875, 246.61497797216924
11, 10.659912109375, 226.63593087932574
12, 9.883544921875, 244.4385211072302
13, 10.16357421875, 237.70369084756183



1, 12.8291015625, 27.518475107558803
2, 100.439697265625, 74.9849199174917
3, 24.8310546875, 154.35012327242694
4, 41.550537109375, 184.48263818641408
5, 22.504638671875, 176.3341295925536
6, 39.9052734375, 198.88779252272226
7, 35.843505859375, 221.42565448642168
8, 19.554443359375, 217.1748242561958
9, 34.30908203125, 247.55735499608625
10, 30.738525390625, 276.3133719677535
11, 10.506103515625, 229.9538644757279
12, 11.294921875, 213.89427308455817
13, 10.309326171875, 234.34306604741042
