
1,17.6943,48.0977,46.7971,34.7068,17.3985,10.6273
2,18.9296,46.7804,46.1815,40.4335,17.9609,97.6894
3,14.489,32.4396,32.8219,22.1747,13.8022,126.692
4,13.9832,26.3929,24.9176,22.6354,13.317,174.371
5,12.9211,27.8019,26.6103,27.5311,10.6729,201.766
6,12.0034,18.7641,18.9206,17.6773,10.1962,231.013
7,11.8322,18.581,18.9833,17.7123,9.93039,229.304
8,7.76777,16.5717,9.09287,8.98536,4.55111,186.326
9,3.52178,9.66405,7.04852,6.05728,2.14082,199.64
10,3.51801,9.59414,7.0155,5.97803,2.14613,198.26
11,3.76981,9.99784,7.0983,3.99984,1.85583,133.329
12,3.7752,9.99602,7.1362,4.02034,1.86464,133.388
13,3.77627,9.99123,7.1151,4.03549,1.85855,133.123


1,17.9061,43.5418,40.9176,29.747,17.209,9.2148
2,18.9505,45.2743,44.8911,40.5187,17.9282,97.8468
3,14.8213,28.1616,33.9548,23.8475,14.3655,128.7
4,13.9085,23.6795,25.7047,20.7418,13.5486,171.255
5,12.8907,25.7711,22.4109,27.5449,11.9066,203.965
6,11.8968,18.6752,18.9494,17.5362,11.0183,232.121
7,11.9197,18.5919,18.9165,17.6457,10.999,231.147
8,9.25109,18.7087,9.27688,8.86657,6.74921,185.382
9,3.51615,9.65412,7.02997,6.13892,2.59095,198.557
10,3.51644,9.54558,7.07376,6.14553,2.67359,198.613
11,3.77745,9.98858,7.14921,4.04157,2.08858,133.182
12,3.76647,9.98545,7.01633,4.00623,2.08425,133.742
13,3.76645,9.98281,7.12972,4.00724,2.0851,133.683


1,17.8266,43.5849,41.2427,29.8173,18.0862,9.21961
2,18.9301,45.1321,44.5923,40.6658,18.2662,97.7452
3,14.8835,33.5294,33.698,23.5232,13.9776,128.994
4,13.8068,25.0803,23.8716,19.9077,13.1017,172.581
5,13.0214,24.3719,26.761,27.0839,12.3235,203.588
6,11.8185,18.7488,18.3468,17.2373,11.4972,231.985
7,11.831,18.6034,18.3946,17.2043,11.5029,232.474
8,9.13189,18.5606,9.3033,8.83073,7.99796,186.097
9,3.51677,9.5654,7.05674,6.15296,3.08826,198.39
10,3.52708,9.57161,7.07671,6.12311,3.09092,199.321
11,3.7804,9.98116,7.11821,4.00241,2.84042,133.241
12,3.76443,9.98908,7.12173,4.0275,2.83318,134.009
13,3.76396,10.0266,7.05617,4.01425,2.83218,133.565


1,17.9644,43.6279,41.3393,29.667,18.5203,9.36836
2,18.9305,45.3571,44.6558,40.9301,18.7966,97.7655
3,14.8569,29.1813,25.9617,24.2987,14.5762,126.042
4,13.8507,25.384,26.315,20.8993,13.5037,171.117
5,12.9949,26.8421,28.9973,27.522,12.6253,203.213
6,11.9804,18.6807,18.3512,17.4471,11.7247,232.284
7,11.6189,18.6279,18.4483,17.604,11.693,232.583
8,9.04391,18.7226,9.29076,8.86887,9.3136,188.142
9,3.49782,9.5812,7.04482,6.25014,3.50211,200.167
10,3.5153,9.35404,7.03462,6.23855,3.50381,201.534
11,3.7756,9.99139,7.13823,3.9707,3.25884,133.035
12,3.77638,9.99404,7.0191,3.99471,3.25459,132.83
13,3.77183,9.98892,7.14144,3.96497,3.25926,133.417
